id,airport_ref,airport_ident,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,le_elevation_ft,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
233044,5844,SAZH,3934,98,ASP,0,0,18,-38.381500244140625,-60.3302001953125,,175,,36,-38.39229965209961,-60.32899856567383,,355,
233045,5788,SAMR,6923,98,ASP,1,0,11,-34.584515,-68.415529,2470,108,315,29,-34.591299,-68.39112,2422,288,515
233046,5804,SARE,9088,148,ASP,1,0,3,-27.461700439453125,-59.061100006103516,171,20.9,,21,-27.43829917907715,-59.05110168457031,174,200.9,
233048,5789,SANC,9186,98,ASP,1,0,02,-28.6078,-65.754601,1476,18,,20,-28.5833,-65.748703,1522,198,
233049,5784,SAHS,4921,98,ASP,1,0,10,-37.38909912109375,-68.91280364990234,,102.2,,28,-37.3921012878418,-68.89559936523438,,282.2,
233050,5809,SARP,7388,98,ASP,1,0,02,-27.396,-55.9706,429,359,,20,-27.3757,-55.970901,376,179,
233052,5769,SAAR,9842,148,CON,1,0,02,-32.91680145263672,-60.787601470947266,82,10,,20,-32.89030075073242,-60.78160095214844,77,190,
233053,5770,SAAV,7628,98,ASP,1,0,3,-31.720434188842773,-60.816070556640625,56,24,,21,-31.701120376586914,-60.80656051635742,56,204,
233054,5817,SATG,7415,148,ASP,1,0,4,-29.114099502563477,-59.225799560546875,,38,427,22,-29.097999572753906,-59.21149826049805,,218,1075
233055,5823,SAVE,7874,131,ASP,1,0,5,-42.9098014831543,-71.14800262451172,2621,57,,23,-42.89799880981445,-71.12329864501953,2559,237,815
233056,5823,SAVE,3937,98,GRE,0,0,8,-42.9119987487793,-71.15119934082031,,90.2,,26,-42.9119987487793,-71.13529968261719,,270.2,
233057,5822,SAVC,9219,164,CON,1,0,7,-45.78779983520508,-67.4833984375,189,79,,25,-45.782901763916016,-67.44770050048828,105,259,
233058,5813,SASO,4839,98,ASP,1,0,1,-23.159299850463867,-64.33049774169922,1166,10,417,19,-23.14620018005371,-64.3281021118164,1168,190,112
233059,5787,SAMM,4757,66,ASP,1,0,9,-35.484100341796875,-69.58290100097656,4678,96.3,,27,-35.485801696777344,-69.5636978149414,4678,276.3,
233060,5787,SAMM,8694,98,ASP,1,0,14,-35.4838981628418,-69.58280181884766,4692,144.5,1545,32,-35.503299713134766,-69.56580352783203,4667,324.5,
233062,5790,SANE,7946,148,ASP,0,0,3,-27.775299072265625,-64.31580352783203,654,27.7,,21,-27.756000518798828,-64.30439758300781,656,207.7,
233063,5785,SAHZ,7218,131,ASP,0,0,9,-38.974098205566406,-70.1261978149414,,98.3,400,27,-38.976898193359375,-70.10099792480469,,278.3,400
233066,5797,SAOD,3122,131,GRE,1,1,02,-31.951099395751953,-65.1500015258789,,15,,20,-31.942800521850586,-65.14739990234375,,195,
233067,5797,SAOD,4593,75,ASP,1,0,17,-31.938800811767578,-65.14679718017578,,176,,35,-31.951499938964844,-65.14569854736328,,356,500
233073,27098,YPAM,3730,59,ASPH,1,0,14,-18.751018,146.578078,20,143,,32,-18.759178,146.584619,16,323,
233075,27036,YLLE,5906,98,ASP,1,0,03,-27.41189956665039,141.8040008544922,373,39.6,,21,-27.39940071105957,141.81500244140625,379,219.6,
233076,27162,YTST,5643,98,PER,1,0,12,-14.082543,126.373562,125,120,,30,-14.092664,126.386653,181,300,
233077,27057,YMGT,3619,49,ASP,1,0,02,-33.935355,115.09835,366,19,,20,-33.925708,115.101243,372,199,
233078,27062,YMJM,4016,50,ASP,1,0,12,-34.26279830932617,116.13400268554688,940,117,,30,-34.267799377441406,116.14600372314453,927,297,
233080,27065,YMMI,6562,98,ASP,1,0,03,-28.712499618530273,121.88400268554688,1535,33.8,,21,-28.697500228881836,121.89600372314453,1530,213.8,
233081,27151,YTEE,5902,98,PER,1,0,14,-21.8288,140.882996,891,141,,32,-21.841663,140.892632,876,321,
233082,27156,YTMO,6233,98,ASP,1,0,14,-21.80190086364746,139.91600036621094,949,145.2,,32,-21.816099166870117,139.927001953125,947,325.2,
233085,27042,YLZI,3038,49,ASP,1,0,12,-14.669951,145.451064,,120,,30,-14.675575,145.456905,,300,
233087,27029,YKUB,3281,60,PER,0,0,11,-10.224487,142.215611,,113,134,29,-10.228197,142.223921,,293,134
233090,27114,YPMP,4462,98,ASP,1,0,14,-14.890999794006348,141.6060028076172,,150.6,,32,-14.901800155639648,141.61199951171875,,330.6,
233091,27033,YLEV,3494,60,PER,1,0,08,-12.49839973449707,135.802001953125,256,85.4,,26,-12.497699737548828,135.81100463867188,256,265.4,
233093,26930,YBRY,6365,99,PER,1,0,10,-22.672348,119.157568,2056,103,197,28,-22.676763,119.17524,2056,283,197
233094,27008,YHOT,4762,98,ASP,1,0,11,-37.045101165771484,147.3280029296875,4259,119.1,,29,-37.05120086669922,147.3419952392578,4229,299.1,
233095,27167,YWCK,4922,59,PER,1,0,09,-28.148354,151.934889,1513,101,,27,-28.1502,151.951004,1526,281,
233098,27087,YNRV,5512,98,PER,1,0,06,-33.80179977416992,120.19999694824219,193,58.9,,24,-33.79399871826172,120.21600341796875,209,238.9,
233099,27087,YNRV,3927,98,GVL,0,0,14,-33.793399810791016,120.20700073242188,200,138.6,,32,-33.80149841308594,120.21499633789062,193,318.6,
233104,27140,YSNB,4734,98,ASP,1,0,13,-11.413700103759766,130.6439971923828,157,129,,31,-11.42199993133545,130.6540069580078,173,309,
233105,27101,YPDN,11004,197,ASP,1,0,11,-12.40939998626709,130.86500549316406,96,109,,29,-12.41919994354248,130.8939971923828,81,289,
233106,27101,YPDN,5000,98,ASP,1,0,18,-12.40880012512207,130.87100219726562,96,180,,36,-12.422599792480469,130.87100219726562,91,360,
233107,27161,YTRE,4934,98,ASP,1,0,04,-31.892799377441406,152.50999450683594,32,45,377,22,-31.88319969177246,152.52099609375,7,225,
233108,27161,YTRE,1850,60,CLA,0,0,12,-31.88450050354004,152.50799560546875,34,138,308,30,-31.8882999420166,152.51199340820312,32,318,
233109,26995,YGLB,4209,98,ASP,1,0,04,-34.813201904296875,149.7220001220703,2141,48,,22,-34.80540084838867,149.73199462890625,2089,228,
233110,26995,YGLB,2218,98,GRE,0,0,08,-34.80970001220703,149.7270050048828,2113,92,,26,-34.809898376464844,149.73500061035156,2091,272,
233112,26898,YNPE,5462,98,ASP,1,0,13,-10.938385,142.447861,31,137,,31,-10.9508,142.459,19,317,
233113,26955,YCKN,5338,98,ASP,1,0,11,-15.440699577331543,145.17599487304688,24,111,,29,-15.446100234985352,145.19000244140625,13,291,
233114,27043,YMAV,10000,148,ASP,1,0,18,-38.027237,144.469419,32,187,,36,-38.054413,144.464827,34,7,
233115,26932,YBTH,4314,98,GVL,0,0,08,-33.406700134277344,149.6490020751953,2396,91,,26,-33.40679931640625,149.66299438476562,2423,271,
233116,26932,YBTH,5594,98,ASP,1,0,17,-33.40079116821289,149.6506805419922,2391,176,,35,-33.416114807128906,149.6519012451172,2434,356,
233117,26961,YCOE,4107,75,ASP,1,0,11,-13.760600090026855,143.11199951171875,522,113.1,,29,-13.764900207519531,143.1219940185547,532,293.1,
233118,26985,YFRT,4426,148,ASP,1,0,09,-30.83650016784668,128.11000061035156,510,94,,27,-30.837299346923828,128.12399291992188,503,274,
233119,26985,YFRT,4984,148,ASP,1,0,18,-30.832700729370117,128.11300659179688,509,180,,36,-30.846399307250977,128.11300659179688,511,360,
233120,26891,YARA,2165,98,GRS,0,0,04,-37.31100082397461,142.98699951171875,,55,,22,-37.307498931884766,142.9929962158203,,235,
233121,26891,YARA,4068,60,ASP,1,0,12,-37.30820083618164,142.98500061035156,1008,125,,30,-37.314701080322266,142.9969940185547,1008,305,
233126,26954,YCIN,10003,148,ASP,1,0,11,-17.575599670410156,123.81500244140625,254,111,,29,-17.5851993560791,123.84200286865234,300,291,
233127,27104,YPGV,7244,148,ASP,1,0,13,-12.262800216674805,136.80999755859375,192,130,,31,-12.275699615478516,136.8249969482422,172,310,
233128,27115,YPMQ,5203,98,ASP,1,0,03,-31.44294,152.857222,11,30,,21,-31.4289,152.867004,12,210,
233129,27115,YPMQ,2283,60,GRS,0,1,10,-31.432600021362305,152.86599731445312,12,114,,28,-31.435199737548828,152.8730010986328,12,294,
233133,27000,YGTN,3799,59,ASP,0,0,06,-18.305048,143.525896,,61,,24,-18.300374,143.535724,,241,
233134,27164,YWBL,3507,98,ASP,1,0,04,-38.298727,142.443632,228,49,,22,-38.292268,142.452704,232,229,
233135,27164,YWBL,4501,98,ASP,1,0,13,-38.289847,142.441355,242,138,,31,-38.299008,142.451816,218,318,
233136,27012,YHUG,3051,59,GVL,1,0,06,-20.818500518798828,144.21800231933594,1032,66,,24,-20.815000534057617,144.2259979248047,1033,246,
233137,27012,YHUG,5394,98,ASP,1,0,12,-20.808300018310547,144.218994140625,1029,127,,30,-20.817399978637695,144.2310028076172,1040,307,
233138,26939,YBWP,5397,98,ASP,1,0,12,-12.673299789428711,141.91600036621094,57,124,,30,-12.681599617004395,141.9290008544922,63,304,
233139,26905,YBCV,5000,98,ASP,1,0,12,-26.407899856567383,146.25799560546875,986,137,,30,-26.417999267578125,146.26800537109375,1001,317,
233140,26905,YBCV,3501,75,ASP,0,0,18,-26.412700653076172,146.26199340820312,996,182,,36,-26.422399520874023,146.26199340820312,996,2,
233141,26904,YBCS,3035,60,ASP,0,1,12,-16.880699157714844,145.7519989013672,9,126,,30,-16.885499954223633,145.75900268554688,6,306,
233142,26904,YBCS,10489,148,ASP,1,0,15,-16.865800857543945,145.74400329589844,9,156,,33,-16.89229965209961,145.75599670410156,7,336,
233143,26968,YCWR,3825,60,GRE,0,0,03,-33.84640121459961,148.64300537109375,955,41,,21,-33.8385009765625,148.65199279785156,966,221,
233144,26968,YCWR,5348,98,ASP,1,0,15,-33.839229583740234,148.6448974609375,960,162,,33,-33.853145599365234,148.65049743652344,973,342,
233145,26947,YCCA,1949,60,CLA,0,0,03,-26.7721004486084,150.6179962158203,,39,,21,-26.767900466918945,150.6219940185547,,219,
233146,26947,YCCA,3497,60,ASP,1,0,14,-26.76810073852539,150.61399841308594,1028,142,,32,-26.775800704956055,150.62100219726562,1028,322,
233147,26888,YABA,3596,98,GVL,1,0,05,-34.94710159301758,117.80599975585938,223,45,,23,-34.940101623535156,117.81400299072266,232,225,
233148,26888,YABA,5906,98,ASP,1,0,14,-34.94029998779297,117.80400085449219,226,134,,32,-34.95159912109375,117.81800079345703,217,314,
233149,27004,YHID,4557,98,ASP,1,0,08,-10.586700439453125,142.281005859375,12,85,,26,-10.58549976348877,142.29400634765625,23,265,459
233150,27004,YHID,4052,75,ASP,1,0,14,-10.581000328063965,142.28900146484375,8,140,,32,-10.589500427246094,142.29600524902344,43,320,
233151,26917,YBMA,2802,59,GVL,0,1,12,-20.658899307250977,139.48399353027344,1116,124,,30,-20.66360092163086,139.49200439453125,1111,304,
233152,26917,YBMA,8399,148,ASP,1,0,16,-20.655000686645508,139.48599243164062,1102,169,,34,-20.677600860595703,139.49099731445312,1111,349,
233153,27117,YPPD,8202,148,ASP,1,0,14,-20.374099731445312,118.62200164794922,23,138,,32,-20.39069938659668,118.63800048828125,33,318,
233154,27117,YPPD,3281,59,ASP,0,0,18,-20.37030029296875,118.62899780273438,27,183,,36,-20.37929916381836,118.62899780273438,29,3,
233155,26899,YBAR,5591,98,ASP,1,0,01,-23.572786,145.299895,876,17,,19,-23.558031,145.304571,873,197,
233156,26899,YBAR,3104,98,CLA,0,0,14,-23.559200286865234,145.30299377441406,874,139,,32,-23.56570053100586,145.3090057373047,877,319,
233157,27061,YMIT,4675,98,ASP,0,0,11,-26.483633,147.937316,,113,,29,-26.488796,147.950451,,293,
233158,27091,YNYN,5390,98,ASP,1,0,05,-31.554399490356445,147.1959991455078,568,59,,23,-31.546899795532227,147.2100067138672,566,239,
233159,27091,YNYN,3484,98,GRS,0,0,18,-31.544599533081055,147.2010040283203,568,193,,36,-31.55389976501465,147.197998046875,566,13,
233162,26987,YGAY,4150,59,ASP,1,0,06,-25.618128,151.615164,369,67,,24,-25.613358,151.626612,358,247,
233163,27147,YSTW,2762,98,GRS,0,0,06,-31.083200454711914,150.84300231933594,1313,73,,24,-31.08099937438965,150.8509979248047,1310,253,
233164,27147,YSTW,3642,60,ASP,0,0,12R,-31.081300735473633,150.83299255371094,1318,133,,30L,-31.08810043334961,150.84100341796875,1334,313,
233165,27147,YSTW,7218,148,ASP,1,0,12L,-31.07110023498535,150.83700561523438,1283,133,,30R,-31.0846004486084,150.85400390625,1326,313,
233166,27147,YSTW,3346,98,GRS,0,0,18,-31.07710075378418,150.8470001220703,1292,188,121,36,-31.086200714111328,150.84500122070312,1334,8,
233167,27068,YMND,4022,49,ASP,1,0,05,-32.703609,151.488678,85,62,322,23,-32.69754,151.499603,68,242,
233168,27068,YMND,3310,33,ASP,0,0,08,-32.701054,151.488419,75,94,873,26,-32.701546,151.499176,75,274,682
233169,26901,YBBN,11680,148,ASP,1,0,01R,-27.403900146484375,153.1179962158203,12,27,197,19L,-27.37529945373535,153.13400268554688,11,207,
233170,26901,YBBN,5577,98,ASP,1,1,14,-27.357799530029297,153.12399291992188,11,147,197,32,-27.3705997467041,153.13299560546875,9,327,197
233171,26998,YGTE,6237,98,ASP,1,0,10,-13.970999717712402,136.4499969482422,30,100,,28,-13.973799705505371,136.4669952392578,51,280,
233175,27186,YYNG,4003,60,ASP,1,0,01,-34.26091003417969,148.24542236328125,1267,15,,19,-34.250282287597656,148.24879455566406,1251,195,
233176,26922,YBOK,2999,98,ASP,1,0,05,-27.406099319458008,151.7310028076172,1329,55,,23,-27.40130043029785,151.73800659179688,1335,235,
233177,26922,YBOK,3278,75,ASP,1,0,09,-27.409099578857422,151.72500610351562,1324,99.6,,27,-27.410600662231445,151.73500061035156,1332,279.6,
233178,26922,YBOK,5410,98,ASP,1,0,14,-27.402700424194336,151.73699951171875,1334,145,,32,-27.414899826049805,151.7469940185547,1335,325,
233179,26969,YDAY,2999,60,ASP,0,0,04,,,,49.6,,22,,,,229.6,
233180,26969,YDAY,4160,75,ASP,1,0,13,-27.154194,151.259159,,140,,31,-27.16272,151.267696,,320,
233181,26941,YCAR,5509,98,ASP,1,0,04,-24.886699676513672,113.66400146484375,7,43,,22,-24.875699996948242,113.67500305175781,13,223,122
233182,26941,YCAR,3740,98,ASP,0,0,18,-24.878700256347656,113.66600036621094,9,180,,36,-24.888900756835938,113.66600036621094,7,360,
233183,26959,YCNM,5010,98,ASP,1,0,05,-30.986299514770508,148.36900329589844,597,54,,23,-30.978200912475586,148.3820037841797,597,234,
233184,26959,YCNM,1903,98,GRS,0,0,12,-30.9768009185791,148.37399291992188,593,129,,30,-30.980100631713867,148.37899780273438,604,309,
233185,27078,YMTO,4301,100,ASP,1,0,16,-24.886484,151.100428,,170,,34,-24.898046,151.103135,,350,
233186,27159,YTNK,6427,98,ASP,1,0,07,-19.635857,134.169699,1204,73,,25,-19.63109,134.187669,1229,253,
233187,27159,YTNK,3468,59,ASP,1,0,11,-19.63409996032715,134.17599487304688,1211,119,,29,-19.638700485229492,134.18499755859375,1222,299,
233188,27143,YSPE,5597,98,ASP,0,0,08,-28.619928,151.972482,2859,91,,26,-28.620244,151.989981,2934,271,
233189,26957,YCMU,2999,59,ASP,1,0,06,-28.033300399780273,145.61399841308594,627,68,,24,-28.03019905090332,145.6230010986328,627,248,
233190,26957,YCMU,5686,98,ASP,1,0,12,-28.02669906616211,145.6199951171875,630,130,,30,-28.036800384521484,145.63299560546875,625,310,
233191,27138,YSHT,1388,98,GVL,0,0,09,-36.429477,145.390863,374,98,,27,-36.430127,145.395619,374,278,
233192,27138,YSHT,4521,60,ASP,1,0,18,-36.422148,145.392962,374,191,459,36,-36.432286,145.390626,374,11,492
233193,26962,YCOM,2041,59,GVL,0,1,14,-36.304798,148.970001,3073,150,,32,-36.309601,148.973007,3106,330,
233194,26962,YCOM,6955,148,ASP,1,0,18,-36.29050064086914,148.97500610351562,3049,193,233,36,-36.30910110473633,148.97000122070312,3088,13,
233195,27148,YSWG,5807,148,ASP,1,0,05,-35.167099,147.460007,712,62,,23,-35.159599,147.477005,699,242,
233196,27148,YSWG,2792,59,CLA,1,0,12,-35.164227,147.463058,692,125,,30,-35.168652,147.470703,724,305,
233197,26902,YBCG,8176,148,ASP,1,0,14,-28.1565,153.501007,21,150,,32,-28.17609,153.513184,13,330,1480
233198,26902,YBCG,1909,59,ASP,0,0,17,-28.164400100708008,153.5070037841797,17,184,,35,-28.169599533081055,153.50599670410156,13,4,
233199,27038,YLRE,6352,98,ASP,1,0,04,-23.437999725341797,144.27099609375,626,47,,22,-23.426000595092773,144.28399658203125,624,227,
233200,27038,YLRE,2953,59,GVL,0,1,09,-23.437599,144.270004,624,93,,27,-23.438,144.279007,625,273,
233201,27116,YPOD,5302,98,ASP,1,0,08,-38.31949996948242,141.46299743652344,256,87,,26,-38.31880187988281,141.4810028076172,261,267,
233202,27116,YPOD,3871,98,GVL,0,0,17,-38.31370162963867,141.46600341796875,265,177,,35,-38.32429885864258,141.4669952392578,251,357,
233203,26958,YCNK,3600,60,ASP,1,0,17,-32.779944,151.340991,,186,,35,-32.789732,151.33926,,6,
233204,26942,YCAS,3609,98,ASP,0,0,10,-28.8799991607666,153.05499267578125,86,105,,28,-28.882699966430664,153.0659942626953,67,285,
233205,27160,YTOC,3937,98,ASP,1,0,09,-35.81010055541992,145.59500122070312,365,98,,27,-35.81169891357422,145.60800170898438,372,278,
233206,27160,YTOC,4596,98,ASP,0,0,18,-35.804068,145.605916,367,188,,36,-35.815399,145.604004,370,9,
233207,26946,YCBP,4685,98,PER,1,0,04,-29.044300079345703,134.71400451660156,729,48,,22,-29.035900115966797,134.72500610351562,740,228,
233208,26946,YCBP,2720,98,GRS,1,0,14,-29.036500930786133,134.7209930419922,736,149,,32,-29.042999267578125,134.72500610351562,734,329,
233211,27105,YPIR,2205,98,GRS,1,0,03,-33.24100112915039,137.9980010986328,,41,,21,-33.23649978637695,138.0030059814453,,221,
233212,27105,YPIR,3422,98,ASP,1,0,08,-33.23809814453125,137.99099731445312,40,90,,26,-33.23809814453125,138.0019989013672,40,270,
233213,27105,YPIR,3507,98,GRE,1,0,17,-33.23509979248047,137.99099731445312,40,180,,35,-33.24470138549805,137.99099731445312,40,360,
233214,27134,YSCO,4606,98,ASP,1,0,11,-32.034837,150.825926,741,124,,29,-32.041458,150.838533,705,304,
233215,26975,YDPO,6030,148,ASP,1,0,06,-41.169700622558594,146.41900634765625,17,76,,24,-41.16579818725586,146.44000244140625,22,256,
233216,26975,YDPO,2887,98,GRS,0,0,14,-41.16569900512695,146.4290008544922,14,156,,32,-41.17290115356445,146.43299865722656,33,336,
233217,27034,YLHR,4919,98,ASP,1,0,12,-12.783699989318848,143.30099487304688,46,125,,30,-12.791500091552734,143.31199645996094,76,305,
233218,27128,YROM,2628,98,GRS,0,0,09,-26.544099807739258,148.76600646972656,1030,102,,27,-26.54560089111328,148.7740020751953,1000,282,
233219,27128,YROM,4934,98,ASP,1,0,18,-26.537700653076172,148.77699279785156,999,192,,36,-26.551000595092773,148.7740020751953,997,12,
233220,26944,YCBB,2129,98,GRS,0,0,01,-31.334999084472656,149.27000427246094,2116,29,,19,-31.32990074157715,149.2740020751953,2108,209,
233221,26944,YCBB,4987,98,ASP,1,0,11,-31.32710075378418,149.25599670410156,2104,123,,29,-31.3346004486084,149.2689971923828,2117,303,
233222,27064,YMMB,1873,60,ASP,1,0,04,-37.979514,145.09811,39,47,232,22,-37.976648,145.102056,46,227,98
233223,27064,YMMB,3478,60,ASP,0,0,13R,-37.974477,145.097104,47,142,528,31L,-37.982063,145.104591,37,322,459
233224,27064,YMMB,3770,98,ASP,1,0,13L,-37.972154,145.097898,49,142,361,31R,-37.980282,145.105912,40,322,
233225,27064,YMMB,4069,60,ASP,0,0,17R,-37.971988,145.096891,49,176,617,35L,-37.983134,145.09786,39,356,486
233226,27064,YMMB,4380,98,ASP,1,0,17L,-37.971717,145.099301,49,176,909,35R,-37.983726,145.100352,37,356,571
233227,26919,YBMK,4409,98,ASP,1,1,05,-21.175699,149.173996,19,58,187,23,-21.169201,149.184998,13,238,
233228,26919,YBMK,6499,148,ASP,1,0,14,-21.16320037841797,149.177001953125,17,148,,32,-21.178300857543945,149.18800354003906,14,328,
233229,27150,YSWL,4603,98,ASP,1,0,11,-37.06560134887695,142.7270050048828,807,115,,29,-37.070899963378906,142.74099731445312,807,295,
233230,27150,YSWL,2802,60,ASP,0,0,18,-37.0713005065918,142.74200439453125,807,185,,36,-37.07899856567383,142.74099731445312,807,5,
233231,26893,YARM,5702,98,ASP,1,0,05,-30.533000946044922,151.60899353027344,3530,58,,23,-30.524799346923828,151.625,3547,238,
233232,26893,YARM,3661,98,GVL,0,0,09,-30.524099349975586,151.61000061035156,3522,97,,27,-30.525299072265625,151.6219940185547,3555,277,
233233,26984,YFBS,4029,60,ASP,1,0,09,-33.36180114746094,147.92100524902344,757,99,,27,-33.36349868774414,147.9340057373047,757,279,
233234,27144,YSRI,7001,148,ASP,1,0,10,-33.601600646972656,150.77099609375,66,107,,28,-33.6072998046875,150.79299926757812,53,287,
233235,27020,YJLC,4600,98,ASP,1,0,10,-20.666400909423828,141.71200561523438,402,107,,28,-20.67009925842285,141.72500610351562,402,287,
233236,27163,YTWB,2165,58,GRS,0,0,06,-27.544099807739258,151.91099548339844,2060,72,,24,-27.542299270629883,151.91799926757812,2086,252,
233237,27163,YTWB,3678,98,ASP,1,0,11,-27.540199,151.912003,2076,117,,29,-27.545388,151.923619,2069,297,
233238,27154,YTGM,2776,98,GVL,0,0,04,-27.99489974975586,143.80799865722656,429,51,,22,-27.99020004272461,143.81500244140625,428,231,
233239,27154,YTGM,4800,98,ASP,1,0,13,-27.981399536132812,143.80799865722656,429,141,,31,-27.991600036621094,143.81700134277344,427,321,
233240,27088,YNTN,5499,98,ASP,1,0,14,-17.68079948425293,141.06700134277344,28,146,,32,-17.693500518798828,141.0760040283203,72,326,
233241,26990,YGDI,4396,98,ASP,1,0,04,-28.527000427246094,150.3159942626953,711,42,,22,-28.51799964904785,150.3249969482422,710,222,
233242,26990,YGDI,2608,98,CLA,0,0,12,-28.520700454711914,150.3179931640625,711,131.5,,30,-28.52549934387207,150.32400512695312,713,311.5,
233244,27040,YLTN,5906,98,ASP,1,0,07,-28.61680030822754,122.4209976196289,1512,70,,25,-28.611099243164062,122.43800354003906,1530,250,
233245,27040,YLTN,3015,98,GRE,1,0,16,-28.606399536132812,122.4229965209961,1510,157,,34,-28.61400032043457,122.4260025024414,1517,337,
233246,27166,YWCA,3051,60,ASP,0,0,03,-31.525796,143.375225,,38,,21,-31.519014,143.381007,,218,
233247,27166,YWCA,3701,98,CLA,0,0,09,,,,98.2,,27,,,,278.2,
